wi,wh,num connections,train time(us),train mse,test time(us),test mse
000101100,011,5,0:00:05.391721,104.881163048,0:00:00.002839,10.8003371995
000101100,001,4,0:00:08.194079,104.881163048,0:00:00.002837,10.8003371995
000101100,100,4,0:00:06.389114,68.708092665,0:00:00.002828,7.17015337457
000101100,101,5,0:00:06.394803,68.6906665739,0:00:00.002902,7.17051339038
000101100,111,6,0:00:05.908188,68.7014374883,0:00:00.119492,7.17127904967
000101101,001,5,0:00:05.929912,68.6298210006,0:00:00.002809,7.17001224531
 000101101,000,4,0:00:06.513663,120.144371772,0:00:00.002876,12.564379617
000101101,010,5,0:00:06.901723,120.144371772,0:00:00.002739,12.564379617
000101100,110,5,0:00:08.379892,68.6854018059,0:00:00.186465,7.17051444491
000101101,100,5,0:00:06.431323,68.6332019338,0:00:00.002714,7.16854305419
000101101,110,6,0:00:04.972316,68.6559517177,0:00:00.185236,7.16721284855
000101101,101,6,0:00:05.623430,67.8453997535,0:00:00.002722,7.13221623248
000101101,011,6,0:00:08.763002,68.6442311506,0:00:00.002958,7.17075895133
000101101,111,7,0:00:06.986607,67.8454032798,0:00:00.002894,7.13200203141
000101110,001,5,0:00:06.722362,104.881163048,0:00:00.002852,10.8003371995
000101110,010,5,0:00:05.892951,67.995892235,0:00:00.002743,7.14950527616
000101110,000,4,0:00:07.530464,120.144371772,0:00:00.002804,12.564379617
000101110,101,6,0:00:04.743564,68.6808185862,0:00:00.002881,7.16886077415
000101110,011,6,0:00:07.953885,67.9320499545,0:00:00.002879,7.15211216099
000101110,100,5,0:00:07.091158,68.5877945511,0:00:00.002872,7.17149057519
000101110,110,6,0:00:08.448215,67.9223575884,0:00:00.002846,7.15088799587
000101111,100,6,0:00:03.889827,68.929344457,0:00:00.002849,7.17277331491
 000101110,111,7,0:00:08.601202,67.9224080403,0:00:00.002848,7.15095213168
000101111,000,5,0:00:06.380356,120.144371772,0:00:00.002868,12.564379617
000101111,001,6,0:00:06.918355,68.6797129416,0:00:00.002901,7.16980881624
000101111,010,6,0:00:07.511159,67.9958922291,0:00:00.002756,7.14950522118
000101111,011,7,0:00:07.600172,67.9223591228,0:00:00.002785,7.15091300973
000101111,101,7,0:00:06.827741,67.8453978321,0:00:00.002782,7.13206391989
 000101111,110,7,0:00:06.639421,67.9223548571,0:00:00.002828,7.15091819962
000110000,010,3,0:00:05.309116,104.881163048,0:00:00.002968,10.8003371995
000101111,111,8,0:00:06.930031,67.8461233501,0:00:00.002907,7.1320708223
000110000,001,3,0:00:06.866165,120.144371772,0:00:00.002842,12.564379617
000110000,011,4,0:00:05.399194,104.881163048,0:00:00.002828,10.8003371995
000110000,101,4,0:00:05.389119,104.881163048,0:00:00.002713,10.8003371995
 000110000,000,2,0:00:07.279721,120.144371772,0:00:00.493182,12.564379617
000110000,110,4,0:00:05.698242,104.791901981,0:00:00.002834,10.8022648369
000110001,000,3,0:00:04.219871,120.144371772,0:00:00.003068,12.564379617
000110000,100,3,0:00:08.336929,104.881163048,0:00:00.002800,10.8003371995
000110000,111,5,0:00:07.060523,104.791901981,0:00:00.002867,10.8022648369
000110001,001,4,0:00:05.434556,67.9958922361,0:00:00.002859,7.14950528636
000110001,010,4,0:00:06.332732,104.881163048,0:00:00.036482,10.8003371995
000110001,011,5,0:00:06.742042,67.9320499266,0:00:00.002780,7.15211218868
000110001,100,4,0:00:06.065173,104.881163048,0:00:00.002891,10.8003371995
000110001,101,5,0:00:06.313575,67.9320499859,0:00:00.375404,7.15211212974
000110001,111,6,0:00:06.680095,67.9320501102,0:00:00.003029,7.15211202476
000110010,001,4,0:00:05.218090,120.144371772,0:00:00.099092,12.564379617
000110001,110,5,0:00:07.519690,104.791901981,0:00:00.002851,10.8022648369
000110010,010,4,0:00:05.459866,68.6968039863,0:00:00.002865,7.16813684084
 000110010,000,3,0:00:07.168383,120.144371772,0:00:00.002895,12.564379617
000110010,101,5,0:00:05.319595,104.881163048,0:00:00.002861,10.8003371995
000110010,011,5,0:00:07.556112,68.4513728182,0:00:00.002835,7.17162842479
000110010,110,5,0:00:06.598812,68.6396824865,0:00:00.002690,7.16738951958
000110010,100,4,0:00:07.636466,104.881163048,0:00:00.002805,10.8003371995
000110010,111,6,0:00:07.023748,68.637376215,0:00:00.002960,7.17346979279
 000110011,000,4,0:00:06.533706,120.144371772,0:00:00.002735,12.564379617000110011,010,5,0:00:05.665535,68.6787726405,0:00:00.029067,7.16917783183

000110011,001,5,0:00:06.811825,67.9958922237,0:00:00.002903,7.14950517116
000110011,011,6,0:00:06.094344,67.9223633756,0:00:00.002843,7.15090741049
000110011,100,5,0:00:06.805500,104.881163048,0:00:00.002992,10.8003371995
000110011,110,6,0:00:05.855235,68.6664311783,0:00:00.025747,7.16737090577
000110011,101,6,0:00:06.307354,67.932049839,0:00:00.002924,7.15211227593
000110100,000,3,0:00:05.762194,120.144371772,0:00:00.016308,12.564379617
000110011,111,7,0:00:08.286143,67.9223565381,0:00:00.002957,7.15091730406
000110100,100,4,0:00:05.491350,68.1256467016,0:00:00.224902,7.17209785267
 000110100,011,5,0:00:05.833108,104.881163048,0:00:00.002887,10.8003371995
000110100,010,4,0:00:06.520314,104.881163048,0:00:00.002891,10.8003371995
000110100,001,4,0:00:06.543646,120.144371772,0:00:00.078788,12.564379617
000110101,000,4,0:00:03.825632,120.144371772,0:00:00.002869,12.564379617
000110100,101,5,0:00:07.601411,68.6730554555,0:00:00.021689,7.16358481225
000110100,110,5,0:00:06.452763,68.6935016534,0:00:00.148831,7.17086841791
000110101,010,5,0:00:05.154055,104.881163048,0:00:00.003446,10.8003371995
000110100,111,6,0:00:09.169182,68.6892934942,0:00:00.002938,7.17062952519
000110101,001,5,0:00:07.100711,67.9958922313,0:00:00.002859,7.14950524176
000110101,011,6,0:00:06.696589,67.9320499849,0:00:00.002889,7.15211213075
000110101,101,6,0:00:06.675092,67.9223596696,0:00:00.002915,7.15091208509
000110101,100,5,0:00:07.673802,68.680674622,0:00:00.002906,7.16985130084
000110101,110,6,0:00:05.631442,68.2218361823,0:00:00.016901,7.16852636544
000110101,111,7,0:00:05.565671,67.9232464846,0:00:00.002804,7.15084025809
000110110,000,4,0:00:08.311084,120.144371772,0:00:00.002851,12.564379617
000110110,011,6,0:00:05.544407,68.1603339807,0:00:00.002827,7.17375680502
000110110,100,5,0:00:05.619142,68.6877035747,0:00:00.002965,7.17061657551
 000110110,001,5,0:00:07.738966,120.144371772,0:00:00.002880,12.564379617
000110110,010,5,0:00:06.750929,68.6909992121,0:00:00.002901,7.17101878811
000110110,101,6,0:00:06.344115,68.4122596327,0:00:00.135451,7.1718822826
000110110,111,7,0:00:06.123258,67.8454043094,0:00:00.002839,7.13203960931
000110110,110,6,0:00:06.938535,67.8453954068,0:00:00.002908,7.13199309718
000110111,000,5,0:00:07.675504,120.144371772,0:00:00.002917,12.564379617
000110111,010,6,0:00:05.926586,69.0085424149,0:00:00.002845,7.17208375167
000110111,001,6,0:00:06.074935,67.9958922355,0:00:00.002849,7.1495052813
000110111,101,7,0:00:06.143742,67.9223397255,0:00:00.002967,7.1509514755
000110111,110,7,0:00:06.672928,67.8453995351,0:00:00.002873,7.13203284873
000110111,011,7,0:00:07.489965,67.9223536064,0:00:00.002785,7.15091902867
000110111,111,8,0:00:06.883604,67.8455012551,0:00:00.002910,7.13198351851
000111000,000,3,0:00:06.180585,120.144371772,0:00:00.002766,12.564379617
 000110111,100,6,0:00:08.213608,68.6064258224,0:00:00.002799,7.17350079394
000111000,001,4,0:00:06.967742,104.881163048,0:00:00.002859,10.8003371995
000111000,011,5,0:00:05.253673,104.791901981,0:00:00.002845,10.8022648369
000111000,010,4,0:00:05.540673,104.881163048,0:00:00.002803,10.8003371995
000111000,100,4,0:00:06.565491,104.881163048,0:00:00.002949,10.8003371995
000111001,000,4,0:00:05.098510,120.144371772,0:00:00.108516,12.564379617
000111000,111,6,0:00:06.501938,104.753843399,0:00:00.017191,10.8031877299
000111001,011,6,0:00:04.714260,68.0422244207,0:00:00.002757,7.17176898061
000111000,110,5,0:00:07.316316,104.791901981,0:00:00.002859,10.8022648369
000111000,101,5,0:00:08.285182,104.791901981,0:00:00.290695,10.8022648369
000111001,100,5,0:00:06.140254,104.881163048,0:00:00.002862,10.8003371995
 000111001,001,5,0:00:08.280985,68.6901516501,0:00:00.002882,7.17026451196
000111001,010,5,0:00:08.573828,104.881163048,0:00:00.002824,10.8003371995
000111001,110,6,0:00:04.552182,104.791901981,0:00:00.002848,10.8022648369
000111001,101,6,0:00:06.470882,68.0869945365,0:00:00.002846,7.17214593718
000111010,000,4,0:00:06.074017,120.144371772,0:00:00.002835,12.564379617
000111001,111,7,0:00:06.630690,68.5413693198,0:00:00.002862,7.17176399558
000111010,001,5,0:00:06.966239,104.881163048,0:00:00.002838,10.8003371995
000111010,010,5,0:00:06.490999,68.0336142262,0:00:00.003029,7.17080339329
000111010,100,5,0:00:06.605717,104.881163048,0:00:00.002848,10.8003371995
000111010,110,6,0:00:05.260699,68.9642039167,0:00:00.002802,7.17284291284
000111010,011,6,0:00:07.374783,68.953277409,0:00:00.222947,7.17310439105
000111010,101,6,0:00:07.349414,104.791901981,0:00:00.002909,10.8022648369
000111010,111,7,0:00:06.319491,68.8795230523,0:00:00.002946,7.17098269185
000111011,010,6,0:00:04.553608,68.9386732875,0:00:00.002985,7.17295178682
000111011,000,5,0:00:06.359969,120.144371772,0:00:00.002899,12.564379617
000111011,001,6,0:00:07.509204,68.5402983102,0:00:00.002971,7.17118065615
000111011,100,6,0:00:05.411980,104.881163048,0:00:00.002908,10.8003371995
000111011,011,7,0:00:07.184878,67.845402859,0:00:00.003012,7.13208218726
000111011,110,7,0:00:05.452017,68.6955113046,0:00:00.002755,7.17127937849
000111100,001,5,0:00:03.744120,104.881163048,0:00:00.002918,10.8003371995
000111011,101,7,0:00:09.256376,68.4436315754,0:00:00.002776,7.17152438686
000111011,111,8,0:00:09.261400,67.8453907051,0:00:00.002903,7.1322849357
000111100,000,4,0:00:09.362618,120.144371772,0:00:00.002901,12.564379617
000111100,010,5,0:00:07.070726,104.881163048,0:00:00.002836,10.8003371995
000111100,110,6,0:00:05.065385,68.6056646142,0:00:00.002941,7.1738034549
000111100,011,6,0:00:07.670940,104.791901981,0:00:00.002875,10.8022648369
000111100,111,7,0:00:05.015476,68.6598921605,0:00:00.002750,7.16628806094
 000111100,100,5,0:00:07.666769,68.393558767,0:00:00.002834,7.17002762548
000111100,101,6,0:00:07.784943,68.2372956244,0:00:00.002768,7.16645895467
000111101,010,6,0:00:03.235327,104.881163048,0:00:00.002944,10.8003371995
000111101,000,5,0:00:07.124098,120.144371772,0:00:00.002845,12.564379617
000111101,001,6,0:00:06.884376,68.9061192218,0:00:00.002788,7.17146901736
000111101,100,6,0:00:05.678901,68.4106783949,0:00:00.002878,7.17328739618
000111101,101,7,0:00:06.448867,67.8454061468,0:00:00.002869,7.13205237013
000111101,011,7,0:00:07.771996,68.681435039,0:00:00.002949,7.16986339975
000111110,000,5,0:00:07.357546,120.144371772,0:00:00.002988,12.564379617
 000111110,001,6,0:00:06.457913,104.881163048,0:00:00.002900,10.8003371995
 000111101,111,8,0:00:07.848999,67.8454051035,0:00:00.002913,7.13206021127
000111101,110,7,0:00:09.079088,68.9544347623,0:00:00.002789,7.17333019392
000111110,010,6,0:00:05.875350,68.6292156282,0:00:00.002953,7.17149894995
000111110,011,7,0:00:05.777085,68.6813369913,0:00:00.002864,7.16934713708
000111110,100,6,0:00:06.490136,68.6749702274,0:00:00.002956,7.18665728463
000111110,101,7,0:00:07.408688,68.6435691507,0:00:00.002776,7.17021601828
000111110,110,7,0:00:06.743697,67.8454006778,0:00:00.002955,7.13215869869
000111111,000,6,0:00:04.963838,120.144371772,0:00:00.002841,12.564379617
000111110,111,8,0:00:05.858394,67.8453913888,0:00:00.002901,7.13252331299
000111111,100,7,0:00:03.956383,68.6866755085,0:00:00.382839,7.1707974801
000111111,011,8,0:00:05.527165,67.8453973991,0:00:00.043770,7.13208787913
000111111,010,7,0:00:07.752717,68.009756497,0:00:00.146672,7.17155590413
000111111,001,7,0:00:08.996614,68.6878677234,0:00:00.002923,7.17049660602
000111111,101,8,0:00:06.798754,67.8453964643,0:00:00.002910,7.13207463701
001000000,000,1,0:00:04.896428,120.144371772,0:00:00.002757,12.564379617
000111111,110,8,0:00:06.970873,67.8454078958,0:00:00.145644,7.13203376466
001000000,001,2,0:00:06.151030,85.8484546982,0:00:00.002867,9.47252567114
001000000,010,2,0:00:05.686675,120.144371772,0:00:00.002883,12.564379617
001000000,011,3,0:00:06.446411,85.8484548327,0:00:00.002796,9.47252474573
000111111,111,9,0:00:09.155539,67.8454119452,0:00:00.002928,7.13208840058
001000000,100,2,0:00:06.136270,120.144371772,0:00:00.002924,12.564379617
001000000,101,3,0:00:05.900892,85.848454606,0:00:00.002890,9.47252580789
001000000,110,3,0:00:07.152299,120.144371772,0:00:00.002836,12.564379617
001000000,111,4,0:00:07.965747,85.8484542946,0:00:00.002822,9.47252285292
001000001,001,3,0:00:06.787830,68.6783223436,0:00:00.002872,7.16953205101
001000001,011,4,0:00:05.871514,68.6854006188,0:00:00.002892,7.17041277668
 001000001,010,3,0:00:06.756469,120.144371772,0:00:00.002860,12.564379617001000001,000,2,0:00:07.580350,120.144371772,0:00:00.002857,12.564379617

001000001,100,3,0:00:06.941522,120.144371772,0:00:00.002849,12.564379617
001000001,101,4,0:00:06.278086,68.3411873235,0:00:00.546267,7.17115346114
001000001,110,4,0:00:06.735808,120.144371772,0:00:00.002820,12.564379617 001000001,111,5,0:00:05.328691,68.6868221986,0:00:00.002705,7.17075154984

001000010,010,3,0:00:05.053978,67.9958922187,0:00:00.002974,7.14950512501
 001000010,100,3,0:00:04.736838,120.144371772,0:00:00.002900,12.564379617
 001000010,001,3,0:00:05.532024,85.8484545661,0:00:00.002913,9.47252610015
001000010,000,2,0:00:06.610819,120.144371772,0:00:00.002710,12.564379617
001000010,011,4,0:00:05.758646,67.9165828896,0:00:00.002867,7.14990933148
001000010,111,5,0:00:04.671183,67.9165833662,0:00:00.002891,7.14991191136
001000010,101,4,0:00:07.551906,85.8484549514,0:00:00.202813,9.4725252523
001000010,110,4,0:00:06.820530,67.9958922356,0:00:00.002834,7.14950528171
001000011,000,3,0:00:05.937934,120.144371772,0:00:00.002702,12.564379617
001000011,010,4,0:00:04.854020,67.9958922379,0:00:00.002963,7.14950530308
001000011,011,5,0:00:07.149174,67.9146057312,0:00:00.002924,7.14993273592
001000011,001,4,0:00:08.132527,68.6738801514,0:00:00.002894,7.16896348564
001000011,111,6,0:00:04.736639,67.9146488005,0:00:00.002924,7.14998101985
001000011,100,4,0:00:07.240589,120.144371772,0:00:00.389841,12.564379617
001000011,110,5,0:00:06.172253,67.9958922013,0:00:00.235376,7.14950496259
001000011,101,5,0:00:08.413768,68.6353073024,0:00:00.002936,7.17149714967
 001000100,001,3,0:00:05.864471,85.8484547398,0:00:00.002930,9.47252557684
001000100,000,2,0:00:07.158482,120.144371772,0:00:00.002934,12.564379617
001000100,010,3,0:00:06.309884,120.144371772,0:00:00.002800,12.564379617
001000100,100,3,0:00:05.878153,67.9958921986,0:00:00.002781,7.14950493669
001000100,101,4,0:00:05.646289,67.9165830903,0:00:00.002735,7.14991044938
001000100,111,5,0:00:05.145524,67.9165832039,0:00:00.002863,7.14991106119
001000100,110,4,0:00:06.162960,67.9958921838,0:00:00.002790,7.14950479753
001000101,001,4,0:00:05.097330,68.625637881,0:00:00.002787,7.17067338227
001000100,011,4,0:00:07.802413,85.8484553299,0:00:00.002832,9.47252729995
001000101,000,3,0:00:05.908970,120.144371772,0:00:00.002836,12.564379617
001000101,011,5,0:00:06.258916,68.2921458964,0:00:00.002877,7.17040512275
001000101,111,6,0:00:04.582546,67.9145894789,0:00:00.002720,7.14990892855
001000101,010,4,0:00:08.718377,120.144371772,0:00:00.330741,12.564379617
001000101,100,4,0:00:06.166659,67.9958922358,0:00:00.089153,7.14950528319
001000110,000,3,0:00:05.279750,120.144371772,0:00:00.002909,12.564379617
001000101,101,5,0:00:07.224045,67.9146114455,0:00:00.004750,7.14994010583
 001000101,110,5,0:00:06.686354,67.9958922377,0:00:00.137078,7.14950530089
001000110,010,4,0:00:05.605731,67.9958922315,0:00:00.002964,7.14950524345
001000110,001,4,0:00:07.648885,85.84845466,0:00:00.002830,9.47252686867
001000110,100,4,0:00:05.113349,67.9958921931,0:00:00.002948,7.14950488525
 001000110,011,5,0:00:06.603546,67.9165832501,0:00:00.002810,7.14991130572
001000110,110,5,0:00:06.251648,67.982213389,0:00:00.002800,7.14788160629
001000111,001,5,0:00:05.872216,68.3381242013,0:00:00.029207,7.1711680873
001000110,111,6,0:00:06.702078,67.9083334099,0:00:00.002870,7.14942786369
001000110,101,5,0:00:09.113924,67.9165833897,0:00:00.002867,7.1499120319
001000111,000,4,0:00:07.530930,120.144371772,0:00:00.233374,12.564379617
001000111,010,5,0:00:07.616675,67.9958922302,0:00:00.002790,7.14950523139
001000111,011,6,0:00:07.239512,67.9146150107,0:00:00.046525,7.14994450876
 001000111,100,5,0:00:05.310759,67.9958921965,0:00:00.002921,7.14950491762
001001000,000,2,0:00:05.041141,120.144371772,0:00:00.002929,12.564379617
001000111,101,6,0:00:07.829911,67.9145783999,0:00:00.002972,7.14988878262
001001000,011,4,0:00:03.679367,99.8238252962,0:00:00.002775,10.2799300173
001001000,001,3,0:00:04.813830,85.8475355748,0:00:00.002886,8.95905848418
001000111,110,6,0:00:08.366074,67.9822259365,0:00:00.002866,7.14788291
001000111,111,7,0:00:07.975686,67.9065389629,0:00:00.002864,7.14948773463
001001000,010,3,0:00:06.658549,120.144371772,0:00:00.002895,12.564379617
 001001000,100,3,0:00:05.412203,120.144371772,0:00:00.002734,12.564379617
001001000,101,4,0:00:05.915421,99.8238647343,0:00:00.002945,10.3687670195
001001001,001,4,0:00:05.487655,68.6750557469,0:00:00.002945,7.20632895157
001001000,110,4,0:00:06.941075,120.144371772,0:00:00.003026,12.564379617
001001001,010,4,0:00:04.927959,120.144371772,0:00:00.002645,12.564379617
001001001,000,3,0:00:06.572380,120.144371772,0:00:00.002748,12.564379617
001001000,111,5,0:00:07.489675,85.8474914706,0:00:00.002897,9.00917466216
001001001,100,4,0:00:06.915512,120.144371772,0:00:00.002745,12.564379617
001001001,101,5,0:00:07.389923,68.6750719521,0:00:00.109966,7.19482827327
 001001001,110,5,0:00:07.007709,120.144371772,0:00:00.002913,12.564379617
001001001,011,5,0:00:09.952273,68.675212802,0:00:00.002807,7.21495316534
001001010,001,4,0:00:05.244444,99.8239026348,0:00:00.002816,10.4405720434
001001010,011,5,0:00:04.765334,67.9159690231,0:00:00.002927,7.14895599876
001001001,111,6,0:00:06.456618,69.0374464199,0:00:00.023271,7.19616562767
001001010,000,3,0:00:06.637219,120.144371772,0:00:00.002881,12.564379617
001001010,100,4,0:00:04.939219,120.144371772,0:00:00.002821,12.564379617
001001010,010,4,0:00:08.703240,67.9958922362,0:00:00.002890,7.14950528769
001001010,110,5,0:00:05.109251,67.9958922353,0:00:00.002931,7.14950527865
001001010,111,6,0:00:06.213689,67.9158178777,0:00:00.052309,7.14891825132
001001010,101,5,0:00:07.577503,99.8238533564,0:00:00.145700,10.4587223864
001001011,000,4,0:00:07.078598,120.144371772,0:00:00.002818,12.564379617
001001011,011,6,0:00:05.924030,67.9311132541,0:00:00.002995,7.14955667667
001001011,001,5,0:00:07.009986,68.6750608254,0:00:00.002898,7.19042625486
001001011,010,5,0:00:07.768853,67.9958922331,0:00:00.002964,7.14950525889
001001011,100,5,0:00:06.765690,120.144371772,0:00:00.002961,12.564379617
001001011,110,6,0:00:06.584589,67.9958922342,0:00:00.002736,7.14950526857
001001011,101,6,0:00:07.311190,69.0374605049,0:00:00.289869,7.19518776596
001001011,111,7,0:00:06.846077,67.9169886177,0:00:00.002906,7.1494272846
001001100,010,4,0:00:05.618033,120.144371772,0:00:00.002820,12.564379617
001001100,011,5,0:00:05.633617,99.8238438134,0:00:00.002926,10.4408516743
